2026-02-18 14:47:53 | INFO     | app_logger.py:92 | sync_wrapper | [知识库向量化] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:54 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:55 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:56 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.11秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.03秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.10秒
2026-02-18 14:48:57 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.09秒
2026-02-18 14:48:57 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.16秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.14秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.15秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.13秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.18秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.17秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.13秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.15秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.03秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.20秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.12秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.14秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.30秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.20秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.17秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.29秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.09秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.13秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.99秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.99秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.27秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.29秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.34秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.93秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.93秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.04秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.89秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.08秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.16秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.07秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.08秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.08秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 2.97秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.12秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.33秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.03秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.14秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.09秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.11秒
2026-02-18 14:48:57 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 3.15秒
2026-02-18 14:49:00 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 5.83秒
2026-02-18 14:49:00 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 5.97秒
2026-02-18 14:49:00 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 6.30秒
2026-02-18 14:49:00 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 6.26秒
2026-02-18 14:49:00 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 6.15秒
2026-02-18 14:49:01 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 5.82秒
2026-02-18 14:49:02 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 7.14秒
2026-02-18 14:49:02 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 7.72秒
2026-02-18 14:49:02 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 6.66秒
2026-02-18 14:49:03 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:03 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:03 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:03 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 9.08秒
2026-02-18 14:49:03 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 8.36秒
2026-02-18 14:49:03 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 8.36秒
2026-02-18 14:49:03 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 7.95秒
2026-02-18 14:49:03 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:04 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:04 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:05 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 9.31秒
2026-02-18 14:49:05 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 9.65秒
2026-02-18 14:49:05 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:05 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:05 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:06 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:06 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:06 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 11.73秒
2026-02-18 14:49:06 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:06 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:09 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:09 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:09 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 14.38秒
2026-02-18 14:49:09 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:09 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:10 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:11 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:11 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:11 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:11 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:11 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 16.55秒
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 17.24秒
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:12 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:13 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 18.01秒
2026-02-18 14:49:13 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 17.90秒
2026-02-18 14:49:13 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 17.87秒
2026-02-18 14:49:13 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 17.96秒
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:14 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 18.39秒
2026-02-18 14:49:14 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:15 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:15 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:15 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:15 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 19.16秒
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.10秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.25秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.19秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 19.91秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.07秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.13秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 19.53秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 19.80秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.70秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.26秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.20秒
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.60秒
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.01秒
2026-02-18 14:49:16 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:16 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 20.92秒
2026-02-18 14:49:17 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:17 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.09秒
2026-02-18 14:49:18 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.08秒
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.89秒
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.36秒
2026-02-18 14:49:18 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.62秒
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:18 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 21.84秒
2026-02-18 14:49:20 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:20 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 24.49秒
2026-02-18 14:49:21 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 25.64秒
2026-02-18 14:49:22 | INFO     | app_logger.py:86 | async_wrapper | [agent节点] 执行完成，耗时: 25.39秒
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
2026-02-18 14:49:22 | INFO     | app_logger.py:81 | async_wrapper | [agent节点] 开始执行
